Word,length,FREQcount,Zipf-value,Cost,Rounded
dobbin,6,7,2.194924129,7,2
dobbins,7,9,2.291834142,7,2
dobby,5,56,3.047708998,6,3
doberman,8,21,2.634256823,6,3
dobermans,9,16,2.522283064,6,3
dobie,5,63,3.098014116,6,3
dobs,4,2,1.768955397,7,2
dobson,6,31,2.79698412,6,3
doby,4,5,2.069985393,7,2
doc,3,4122,4.907047477,4,5
docent,6,7,2.194924129,7,2
docile,6,27,2.738992173,6,3
docility,8,1,1.592864138,7,2
dock,4,497,3.989063485,5,4
dockage,7,1,1.592864138,7,2
docked,6,56,3.047708998,6,3
docken,6,3,1.893894133,7,2
docker,6,2,1.768955397,7,2
dockers,7,12,2.405777494,7,2
docket,6,61,3.084225832,6,3
docking,7,108,3.32926064,6,3
dockman,7,1,1.592864138,7,2
dockmaster,10,1,1.592864138,7,2
docks,5,188,3.568295946,5,4
dockside,8,4,1.990804146,7,2
docksides,9,1,1.592864138,7,2
dockworker,10,1,1.592864138,7,2
dockworkers,11,1,1.592864138,7,2
dockyard,8,4,1.990804146,7,2
docs,4,51,3.007837486,6,3
doctor,6,13461,5.420943728,4,5
doctoral,8,19,2.592864138,6,3
doctorate,9,46,2.963932,6,3
doctorates,10,6,2.136932182,7,2
doctored,8,28,2.75423214,6,3
doctoring,9,26,2.723197906,6,3
doctorly,8,1,1.592864138,7,2
doctors,7,1855,4.560412114,4,5
doctrinaire,11,1,1.592864138,7,2
doctrinal,9,4,1.990804146,7,2
doctrine,8,43,2.935286819,6,3
doctrines,9,3,1.893894133,7,2
docudrama,9,3,1.893894133,7,2
document,8,515,4.004483844,5,4
documentarian,13,3,1.893894133,7,2
documentaries,13,37,2.871617739,6,3
documentarist,13,2,1.768955397,7,2
documentary,11,298,3.76750533,5,4
documentation,13,69,3.136932182,6,3
documented,10,83,3.216113428,6,3
documenting,11,23,2.672045384,6,3
documents,9,478,3.972169656,5,4
dod,3,93,3.264961996,6,3
dodd,4,53,3.024227902,6,3
dodder,6,1,1.592864138,7,2
doddering,9,5,2.069985393,7,2
doddle,6,1,1.592864138,7,2
dodecahedra,11,1,1.592864138,7,2
dodecahedron,12,1,1.592864138,7,2
dodge,5,396,3.890624649,5,4
dodged,6,46,2.963932,6,3
dodger,6,65,3.111378078,6,3
dodgers,7,113,3.348738993,6,3
dodges,6,6,2.136932182,7,2
dodging,7,82,3.210912235,6,3
dodgy,5,22,2.653561978,6,3
dodo,4,51,3.007837486,6,3
dodoes,6,1,1.592864138,7,2
dodoma,6,1,1.592864138,7,2
dodos,5,2,1.768955397,7,2
doe,3,221,3.638187117,5,4
doer,4,21,2.634256823,6,3
doers,5,6,2.136932182,7,2
does,4,34002,5.823351378,3,6
doesn,5,32435,5.802861434,3,6
doesnt,6,18,2.570587743,6,3
doest,5,4,1.990804146,7,2
doeth,5,2,1.768955397,7,2
doff,4,8,2.246076652,7,2
doffed,6,2,1.768955397,7,2
doffing,7,1,1.592864138,7,2
dog,3,9835,5.284652662,4,5
dogbite,7,1,1.592864138,7,2
dogcatcher,10,18,2.570587743,6,3
dogcatchers,11,1,1.592864138,7,2
doge,4,7,2.194924129,7,2
doges,5,1,1.592864138,7,2
dogface,7,24,2.689774151,6,3
dogfaces,8,4,1.990804146,7,2
dogfall,7,1,1.592864138,7,2
dogfight,8,8,2.246076652,7,2
dogfighting,11,2,1.768955397,7,2
dogfish,7,4,1.990804146,7,2
dogged,6,26,2.723197906,6,3
doggedly,8,3,1.893894133,7,2
doggerel,8,4,1.990804146,7,2
doggie,6,169,3.522283064,5,4
doggies,7,24,2.689774151,6,3
dogging,7,23,2.672045384,6,3
doggishly,9,1,1.592864138,7,2
doggle,6,1,1.592864138,7,2
doggone,7,148,3.465020411,6,3
doggoned,8,20,2.614053437,6,3
doggonedest,11,1,1.592864138,7,2
doggy,5,225,3.645942581,5,4
doghead,7,1,1.592864138,7,2
doghouse,8,57,3.055262136,6,3
dogie,5,4,1.990804146,7,2
dogies,6,7,2.194924129,7,2
dogleg,6,6,2.136932182,7,2
dogma,5,13,2.437962178,7,2
dogmas,6,1,1.592864138,7,2
dogmatic,8,10,2.333226827,7,2
dogmatically,12,1,1.592864138,7,2
dogmen,6,2,1.768955397,7,2
dognapped,9,1,1.592864138,7,2
dognapping,10,2,1.768955397,7,2
dogs,4,2704,4.724001412,4,5
dogsbody,8,2,1.768955397,7,2
dogsled,7,2,1.768955397,7,2
dogsleds,8,1,1.592864138,7,2
dogwatch,8,1,1.592864138,7,2
dogwood,7,10,2.333226827,7,2
dogwoods,8,2,1.768955397,7,2
doh,3,16,2.522283064,6,3
doilies,7,11,2.371015388,7,2
doily,5,15,2.495954125,7,2
doing,5,52492,6.011935536,3,6
doings,6,24,2.689774151,6,3
doit,4,3,1.893894133,7,2
dojo,4,46,2.963932,6,3
dojos,5,1,1.592864138,7,2
doke,4,1,1.592864138,7,2
dol,3,4,1.990804146,7,2
dolce,5,48,2.982030222,6,3
doldrums,8,5,2.069985393,7,2
dole,4,49,2.990804146,6,3
doled,5,4,1.990804146,7,2
doles,5,2,1.768955397,7,2
dolf,4,5,2.069985393,7,2
doli,4,19,2.592864138,6,3
dolichocephalic,15,3,1.893894133,7,2
doling,6,20,2.614053437,6,3
dolittle,8,28,2.75423214,6,3
doll,4,1263,4.393581216,5,4
dollar,6,1410,4.441361156,5,4
dollars,7,3998,4.893785546,4,5
dolled,6,27,2.738992173,6,3
dolley,6,1,1.592864138,7,2
dollface,8,16,2.522283064,6,3
dollhouse,9,22,2.653561978,6,3
dollhouses,10,3,1.893894133,7,2
dollie,6,4,1.990804146,7,2
dollies,7,10,2.333226827,7,2
dolling,7,3,1.893894133,7,2
dollop,6,10,2.333226827,7,2
dollops,7,2,1.768955397,7,2
dolls,5,289,3.75423214,5,4
dolly,5,306,3.778972518,5,4
dolomite,8,2,1.768955397,7,2
dolomites,9,1,1.592864138,7,2
dolor,5,3,1.893894133,7,2
dolores,7,195,3.584090214,5,4
dolour,6,1,1.592864138,7,2
dolphin,7,141,3.444122487,6,3
dolphins,8,202,3.59933018,5,4
dolt,4,27,2.738992173,6,3
dolts,5,6,2.136932182,7,2
dom,3,262,3.711789891,5,4
domain,6,132,3.415685783,6,3
domains,7,9,2.291834142,7,2
dome,4,100,3.296155516,6,3
domed,5,8,2.246076652,7,2
domes,5,12,2.405777494,7,2
domestic,8,351,3.838376806,5,4
domestically,12,7,2.194924129,7,2
domesticate,11,3,1.893894133,7,2
domesticated,12,28,2.75423214,6,3
domesticity,11,14,2.467925401,7,2
domestics,9,3,1.893894133,7,2
domicile,8,18,2.570587743,6,3
domiciles,9,1,1.592864138,7,2
dominance,9,39,2.893894133,6,3
dominant,8,82,3.210912235,6,3
dominants,9,1,1.592864138,7,2
dominate,8,95,3.274105375,6,3
dominated,9,75,3.172647734,6,3
dominates,9,21,2.634256823,6,3
dominating,10,30,2.783195836,6,3
domination,10,79,3.194924129,6,3
dominator,9,9,2.291834142,7,2
dominators,10,1,1.592864138,7,2
dominatrix,10,22,2.653561978,6,3
dominatrixes,12,1,1.592864138,7,2
domine,6,5,2.069985393,7,2
domineer,8,2,1.768955397,7,2
domineering,11,17,2.547106647,6,3
domini,6,37,2.871617739,6,3
dominica,8,7,2.194924129,7,2
dominican,9,24,2.689774151,6,3
dominicans,10,13,2.437962178,7,2
dominick,8,34,2.835902186,6,3
dominie,7,5,2.069985393,7,2
dominion,8,58,3.062686154,6,3
dominions,9,5,2.069985393,7,2
dominique,9,76,3.178324867,6,3
domino,6,205,3.605701363,5,4
dominoes,8,45,2.954591974,6,3
dominos,7,5,2.069985393,7,2
dominus,7,11,2.371015388,7,2
domus,5,1,1.592864138,7,2
don,3,321085,6.798455512,2,7
dona,4,11,2.371015388,7,2
donald,6,873,4.233345575,5,4
donar,5,4,1.990804146,7,2
donat,5,1,1.592864138,7,2
donate,6,203,3.60146431,5,4
donated,7,136,3.428554709,6,3
donates,7,13,2.437962178,7,2
donating,8,66,3.117908945,6,3
donation,8,179,3.547106647,5,4
donations,9,76,3.178324867,6,3
done,4,24737,5.685198727,3,6
donet,5,2,1.768955397,7,2
dong,4,176,3.539807409,5,4
dongs,5,34,2.835902186,6,3
donicker,8,1,1.592864138,7,2
donkey,6,273,3.729584705,5,4
donkeyman,9,8,2.246076652,7,2
donkeys,7,35,2.848136643,6,3
donna,5,1136,4.347594607,5,4
donnas,6,15,2.495954125,7,2
donne,5,28,2.75423214,6,3
donned,6,3,1.893894133,7,2
donning,7,6,2.136932182,7,2
donny,5,371,3.862377082,5,4
donnybrook,10,1,1.592864138,7,2
donor,5,208,3.611980428,5,4
donors,6,59,3.069985393,6,3
donovan,7,190,3.572867509,5,4
dons,4,17,2.547106647,6,3
dont,4,265,3.716715779,5,4
donum,5,2,1.768955397,7,2
donut,5,72,3.155157002,6,3
donuts,6,148,3.465020411,6,3
doo,3,220,3.636226416,5,4
doob,4,6,2.136932182,7,2
doodad,6,8,2.246076652,7,2
doodads,7,9,2.291834142,7,2
doodah,6,1,1.592864138,7,2
doodle,6,107,3.325257898,6,3
doodlebug,9,6,2.136932182,7,2
doodlebugs,10,1,1.592864138,7,2
doodled,7,8,2.246076652,7,2
doodler,7,3,1.893894133,7,2
doodlers,8,2,1.768955397,7,2
doodles,7,36,2.860035866,6,3
doodling,8,18,2.570587743,6,3
doohickey,9,17,2.547106647,6,3
doohickeys,10,3,1.893894133,7,2
dool,4,2,1.768955397,7,2
doolally,8,2,1.768955397,7,2
dooley,6,166,3.514550613,5,4
doolie,6,2,1.768955397,7,2
doom,4,286,3.749716039,5,4
doomed,6,415,3.910927473,5,4
dooming,7,2,1.768955397,7,2
dooms,5,3,1.893894133,7,2
doomsayer,9,1,1.592864138,7,2
doomsayers,10,1,1.592864138,7,2
doomsday,8,41,2.915083433,6,3
doon,4,1,1.592864138,7,2
door,4,14895,5.464903806,4,5
doorbell,8,425,3.921243741,5,4
doorbells,9,15,2.495954125,7,2
doorframe,9,3,1.893894133,7,2
doorjamb,8,4,1.990804146,7,2
doorjambs,9,1,1.592864138,7,2
doorkeeper,10,3,1.893894133,7,2
doorknob,8,86,3.231353395,6,3
doorknobs,9,16,2.522283064,6,3
doorknocker,11,5,2.069985393,7,2
doorman,7,162,3.504021747,5,4
doormat,7,28,2.75423214,6,3
doormats,8,3,1.893894133,7,2
doormen,7,8,2.246076652,7,2
doornail,8,36,2.860035866,6,3
doornails,9,1,1.592864138,7,2
doorpost,8,1,1.592864138,7,2
doors,5,1755,4.536358654,4,5
doorstep,8,172,3.529880245,5,4
doorsteps,9,1,1.592864138,7,2
doorstop,8,13,2.437962178,7,2
doorstops,9,7,2.194924129,7,2
doorway,7,164,3.509318086,5,4
doorways,8,39,2.893894133,6,3
doover,6,8,2.246076652,7,2
doozies,7,3,1.893894133,7,2
doozy,5,30,2.783195836,6,3
dop,3,5,2.069985393,7,2
dopa,4,1,1.592864138,7,2
dopamine,8,77,3.183928745,6,3
dope,4,820,4.206177299,5,4
doped,5,44,2.945046656,6,3
dopehead,8,4,1.990804146,7,2
doper,5,8,2.246076652,7,2
dopers,6,10,2.333226827,7,2
dopes,5,29,2.768955397,6,3
dopey,5,72,3.155157002,6,3
doping,6,8,2.246076652,7,2
doppelganger,12,18,2.570587743,6,3
doppelgangers,13,2,1.768955397,7,2
doppler,7,42,2.925302598,6,3
dor,3,33,2.823313059,6,3
dora,4,137,3.431713229,6,3
dorado,6,40,2.904617999,6,3
dorcas,6,10,2.333226827,7,2
dorey,5,3,1.893894133,7,2
doria,5,2,1.768955397,7,2
dorian,6,66,3.117908945,6,3
doric,5,1,1.592864138,7,2
doris,5,453,3.948889995,5,4
dork,4,213,3.622247915,5,4
dorkiest,8,2,1.768955397,7,2
dorking,7,2,1.768955397,7,2
dorks,5,26,2.723197906,6,3
dorky,5,50,2.999404318,6,3
dorm,4,369,3.860035866,5,4
dormancy,8,1,1.592864138,7,2
dormant,7,59,3.069985393,6,3
dormer,6,4,1.990804146,7,2
dormeuse,8,1,1.592864138,7,2
dormitories,11,10,2.333226827,7,2
dormitory,9,51,3.007837486,6,3
dormouse,8,5,2.069985393,7,2
dorms,5,37,2.871617739,6,3
dorn,4,9,2.291834142,7,2
dorothy,7,895,4.244142152,5,4
dors,4,1,1.592864138,7,2
dorsal,6,27,2.738992173,6,3
dorsalis,8,2,1.768955397,7,2
dorsi,5,2,1.768955397,7,2
dorsiflexion,12,1,1.592864138,7,2
dorsomedial,11,1,1.592864138,7,2
dort,4,20,2.614053437,6,3
dory,4,185,3.561347086,5,4
dos,3,85,3.226332593,6,3
dosage,6,102,3.304671367,6,3
dosages,7,9,2.291834142,7,2
dose,4,270,3.724803433,5,4
dosed,5,15,2.495954125,7,2
doses,5,85,3.226332593,6,3
dosh,4,4,1.990804146,7,2
dosimeter,9,2,1.768955397,7,2
dosing,6,5,2.069985393,7,2
dosis,5,1,1.592864138,7,2
doss,4,1,1.592864138,7,2
dossed,6,1,1.592864138,7,2
dossier,7,56,3.047708998,6,3
dossiers,8,16,2.522283064,6,3
dost,4,59,3.069985393,6,3
dostoevsky,10,10,2.333226827,7,2
dot,3,338,3.82203384,5,4
dotage,6,5,2.069985393,7,2
dotard,6,2,1.768955397,7,2
dotcom,6,10,2.333226827,7,2
dote,4,11,2.371015388,7,2
doted,5,6,2.136932182,7,2
dotes,5,15,2.495954125,7,2
doth,4,117,3.363716149,6,3
doting,6,13,2.437962178,7,2
dots,4,156,3.487733795,6,3
dotted,6,51,3.007837486,6,3
dotter,6,1,1.592864138,7,2
dotting,7,5,2.069985393,7,2
dotty,5,57,3.055262136,6,3
doty,4,3,1.893894133,7,2
douane,6,3,1.893894133,7,2
doub,4,2,1.768955397,7,2
double,6,3198,4.796848382,4,5
doubled,7,182,3.554285232,5,4
doubleheader,12,7,2.194924129,7,2
doubler,7,2,1.768955397,7,2
doubles,7,148,3.465020411,6,3
doublespeak,11,2,1.768955397,7,2
doublet,7,4,1.990804146,7,2
doubletree,10,1,1.592864138,7,2
doubling,8,50,2.999404318,6,3
doubloon,8,6,2.136932182,7,2
doubloons,9,10,2.333226827,7,2
doubly,6,28,2.75423214,6,3
doubt,5,3205,4.79779766,4,5
doubted,7,150,3.470811089,6,3
doubter,7,1,1.592864138,7,2
doubters,8,5,2.069985393,7,2
doubtful,8,83,3.216113428,6,3
doubtfully,10,1,1.592864138,7,2
doubting,8,65,3.111378078,6,3
doubtless,9,21,2.634256823,6,3
doubtlessly,11,2,1.768955397,7,2
doubts,6,332,3.814278376,5,4
douce,5,1,1.592864138,7,2
doucet,6,2,1.768955397,7,2
douche,6,120,3.374619512,6,3
douches,7,2,1.768955397,7,2
doudle,6,1,1.592864138,7,2
dough,5,810,4.200854996,5,4
doughboy,8,40,2.904617999,6,3
doughboys,9,4,1.990804146,7,2
doughnut,8,215,3.626287893,5,4
doughnuts,9,231,3.657322127,5,4
doughty,7,11,2.371015388,7,2
doughy,6,22,2.653561978,6,3
douglas,7,365,3.855315228,5,4
douma,5,2,1.768955397,7,2
dour,4,8,2.246076652,7,2
dourine,7,4,1.990804146,7,2
douse,5,41,2.915083433,6,3
doused,6,16,2.522283064,6,3
douser,6,1,1.592864138,7,2
douses,6,2,1.768955397,7,2
dousing,7,2,1.768955397,7,2
doux,4,3,1.893894133,7,2
dove,4,284,3.746679002,5,4
dover,5,72,3.155157002,6,3
doves,5,51,3.007837486,6,3
dovetail,8,4,1.990804146,7,2
dovetailed,10,1,1.592864138,7,2
dovetails,9,2,1.768955397,7,2
dovey,5,4,1.990804146,7,2
dow,3,44,2.945046656,6,3
dowager,7,15,2.495954125,7,2
dowagers,8,3,1.893894133,7,2
dowd,4,125,3.392204687,6,3
dowdy,5,12,2.405777494,7,2
dowel,5,3,1.893894133,7,2
dower,5,1,1.592864138,7,2
dowered,7,1,1.592864138,7,2
dowerless,9,1,1.592864138,7,2
down,4,76004,6.172676305,3,6
downbeat,8,13,2.437962178,7,2
downbeats,9,2,1.768955397,7,2
downby,6,1,1.592864138,7,2
downcast,8,7,2.194924129,7,2
downcourt,9,3,1.893894133,7,2
downdraft,9,1,1.592864138,7,2
downdraught,11,3,1.893894133,7,2
downed,6,54,3.032196832,6,3
downer,6,42,2.925302598,6,3
downers,7,26,2.723197906,6,3
downfall,8,64,3.104747499,6,3
downfield,9,20,2.614053437,6,3
downgrade,9,5,2.069985393,7,2
downgraded,10,8,2.246076652,7,2
downgrades,10,2,1.768955397,7,2
downhauls,9,1,1.592864138,7,2
downhearted,11,15,2.495954125,7,2
downhill,8,126,3.395637863,6,3
downing,7,39,2.893894133,6,3
downlink,8,11,2.371015388,7,2
downlinked,10,1,1.592864138,7,2
download,8,168,3.519720847,5,4
downloadable,12,1,1.592864138,7,2
downloaded,10,77,3.183928745,6,3
downloading,11,58,3.062686154,6,3
downloads,9,10,2.333226827,7,2
downplay,8,9,2.291834142,7,2
downplayed,10,3,1.893894133,7,2
downplaying,11,1,1.592864138,7,2
downpour,8,3,1.893894133,7,2
downpours,9,2,1.768955397,7,2
downrange,9,5,2.069985393,7,2
downright,9,121,3.378193973,6,3
downriver,9,31,2.79698412,6,3
downs,5,92,3.260317091,6,3
downshift,9,4,1.990804146,7,2
downside,8,66,3.117908945,6,3
downsides,9,2,1.768955397,7,2
downsize,8,8,2.246076652,7,2
downsized,9,14,2.467925401,7,2
downsizing,10,13,2.437962178,7,2
downslope,9,1,1.592864138,7,2
downstage,9,7,2.194924129,7,2
downstair,9,3,1.893894133,7,2
downstairs,10,1985,4.589813386,4,5
downstate,9,23,2.672045384,6,3
downstream,10,64,3.104747499,6,3
downstroke,10,3,1.893894133,7,2
downswing,9,1,1.592864138,7,2
downtime,8,22,2.653561978,6,3
downtown,8,1118,4.340664229,5,4
downtrodden,11,16,2.522283064,6,3
downturn,8,4,1.990804146,7,2
downward,8,60,3.077163977,6,3
downwardly,10,3,1.893894133,7,2
downwards,9,8,2.246076652,7,2
downwash,8,1,1.592864138,7,2
downwind,8,28,2.75423214,6,3
downy,5,21,2.634256823,6,3
dowries,7,5,2.069985393,7,2
dowry,5,75,3.172647734,6,3
dowse,5,2,1.768955397,7,2
dowsed,6,2,1.768955397,7,2
dowser,6,5,2.069985393,7,2
dowsers,7,2,1.768955397,7,2
doxie,5,1,1.592864138,7,2
doxology,8,1,1.592864138,7,2
doxy,4,3,1.893894133,7,2
doxycycline,11,3,1.893894133,7,2
doyen,5,1,1.592864138,7,2
doyens,6,1,1.592864138,7,2
doz,3,2,1.768955397,7,2
doze,4,20,2.614053437,6,3
dozed,5,41,2.915083433,6,3
dozen,5,1231,4.38244485,5,4
dozens,6,280,3.740540462,5,4
dozer,5,19,2.592864138,6,3
dozers,6,2,1.768955397,7,2
dozes,5,4,1.990804146,7,2
dozier,6,3,1.893894133,7,2
dozing,6,20,2.614053437,6,3
dozy,4,5,2.069985393,7,2
dp,2,12,2.405777494,7,2
dpt,3,1,1.592864138,7,2
dr,2,15194,5.473534847,4,5
drab,4,41,2.915083433,6,3
drabble,7,1,1.592864138,7,2
drably,6,1,1.592864138,7,2
drabs,5,8,2.246076652,7,2
dracaena,8,1,1.592864138,7,2
drachma,7,3,1.893894133,7,2
drachmas,8,2,1.768955397,7,2
draco,5,22,2.653561978,6,3
draconian,9,7,2.194924129,7,2
drad,4,1,1.592864138,7,2
draft,5,371,3.862377082,5,4
drafted,7,119,3.371015388,6,3
draftee,7,5,2.069985393,7,2
draftees,8,10,2.333226827,7,2
drafting,8,22,2.653561978,6,3
drafts,6,37,2.871617739,6,3
draftsman,9,5,2.069985393,7,2
draftsmen,9,2,1.768955397,7,2
drafty,6,32,2.810348082,6,3
drag,4,1349,4.422167911,5,4
dragged,7,589,4.062686154,5,4
dragger,7,2,1.768955397,7,2
draggers,8,1,1.592864138,7,2
dragging,8,335,3.81817342,5,4
draggly,7,1,1.592864138,7,2
draggy,6,4,1.990804146,7,2
dragline,8,5,2.069985393,7,2
dragnet,7,18,2.570587743,6,3
drago,5,64,3.104747499,6,3
dragoman,8,2,1.768955397,7,2
dragon,6,984,4.285270373,5,4
dragonfish,10,1,1.592864138,7,2
dragonflies,11,12,2.405777494,7,2
dragonfly,9,145,3.456186998,6,3
dragonroot,10,3,1.893894133,7,2
dragons,7,232,3.659190063,5,4
dragoon,7,3,1.893894133,7,2
dragooned,9,1,1.592864138,7,2
dragoons,8,6,2.136932182,7,2
drags,5,61,3.084225832,6,3
dragsters,9,2,1.768955397,7,2
drain,5,440,3.936272732,5,4
drainage,8,46,2.963932,6,3
drainages,9,1,1.592864138,7,2
drainboards,11,1,1.592864138,7,2
drained,7,111,3.341052165,6,3
drainer,7,1,1.592864138,7,2
draining,8,69,3.136932182,6,3
drainpipe,9,28,2.75423214,6,3
drainpipes,10,2,1.768955397,7,2
drains,6,78,3.189461233,6,3
drake,5,304,3.776133981,5,4
dram,4,10,2.333226827,7,2
drama,5,1028,4.304249517,5,4
dramamine,9,28,2.75423214,6,3
dramas,6,22,2.653561978,6,3
dramatic,8,499,3.990804146,5,4
dramatically,12,47,2.97307538,6,3
dramatics,9,16,2.522283064,6,3
dramatis,8,1,1.592864138,7,2
dramatisation,13,1,1.592864138,7,2
dramatise,9,4,1.990804146,7,2
dramatist,9,5,2.069985393,7,2
dramatists,10,2,1.768955397,7,2
dramatization,13,4,1.990804146,7,2
dramatize,9,11,2.371015388,7,2
dramatized,10,4,1.990804146,7,2
dramatizing,11,1,1.592864138,7,2
dramaturgically,15,1,1.592864138,7,2
drame,5,1,1.592864138,7,2
drams,5,3,1.893894133,7,2
drang,5,11,2.371015388,7,2
drank,5,656,4.109399512,5,4
drape,5,53,3.024227902,6,3
draped,6,19,2.592864138,6,3
draper,6,26,2.723197906,6,3
draperies,9,9,2.291834142,7,2
drapery,7,3,1.893894133,7,2
drapes,6,152,3.476525573,6,3
drapetomania,12,3,1.893894133,7,2
draping,7,4,1.990804146,7,2
drastic,7,128,3.402423852,6,3
drastically,11,16,2.522283064,6,3
drat,4,46,2.963932,6,3
drats,5,1,1.592864138,7,2
dratted,7,3,1.893894133,7,2
draught,7,24,2.689774151,6,3
draughted,9,2,1.768955397,7,2
draughts,8,5,2.069985393,7,2
draughtsman,11,1,1.592864138,7,2
draughty,8,6,2.136932182,7,2
draw,4,2061,4.606122803,4,5
drawback,8,32,2.810348082,6,3
drawbacks,9,18,2.570587743,6,3
drawbridge,10,27,2.738992173,6,3
drawer,6,663,4.114002222,5,4
drawers,7,218,3.632278257,5,4
drawing,7,817,4.204587446,5,4
drawings,8,232,3.659190063,5,4
drawl,5,4,1.990804146,7,2
drawling,8,1,1.592864138,7,2
drawls,6,1,1.592864138,7,2
drawn,5,542,4.026633972,5,4
draws,5,195,3.584090214,5,4
drawstring,10,3,1.893894133,7,2
dray,4,5,2.069985393,7,2
dread,5,128,3.402423852,6,3
dreaded,7,69,3.136932182,6,3
dreadful,8,408,3.90355745,5,4
dreadfully,10,65,3.111378078,6,3
dreadfuls,9,2,1.768955397,7,2
dreading,8,34,2.835902186,6,3
dreadlocks,10,13,2.437962178,7,2
dreadnaught,11,1,1.592864138,7,2
dreadnaughts,12,1,1.592864138,7,2
dreadnought,11,3,1.893894133,7,2
dreadnoughts,12,2,1.768955397,7,2
dreads,6,11,2.371015388,7,2
dream,5,6798,5.124279183,4,5
dreamboat,9,21,2.634256823,6,3
dreamboats,10,1,1.592864138,7,2
dreamed,7,784,4.186703799,5,4
dreamer,7,155,3.48495874,6,3
dreamers,8,48,2.982030222,6,3
dreamiest,9,1,1.592864138,7,2
dreamily,8,2,1.768955397,7,2
dreaming,8,939,4.264961996,5,4
dreamland,9,23,2.672045384,6,3
dreamless,9,6,2.136932182,7,2
dreamlike,9,8,2.246076652,7,2
dreams,6,3285,4.808501701,4,5
dreamt,6,339,3.823313059,5,4
dreamworld,10,1,1.592864138,7,2
dreamworlds,11,1,1.592864138,7,2
dreamy,6,80,3.200319161,6,3
drear,5,2,1.768955397,7,2
dreariest,9,1,1.592864138,7,2
dreary,6,92,3.260317091,6,3
dreck,5,13,2.437962178,7,2
dredge,6,24,2.689774151,6,3
dredged,7,9,2.291834142,7,2
dredgers,8,1,1.592864138,7,2
dredges,7,2,1.768955397,7,2
dredging,8,15,2.495954125,7,2
dreg,4,4,1.990804146,7,2
dregs,5,26,2.723197906,6,3
dreidel,7,14,2.467925401,7,2
dreidels,8,1,1.592864138,7,2
drek,4,3,1.893894133,7,2
drench,6,11,2.371015388,7,2
drenched,8,38,2.882898749,6,3
drenching,9,2,1.768955397,7,2
dresden,7,34,2.835902186,6,3
dress,5,4447,4.939998921,4,5
dressed,7,2394,4.67113966,4,5
dresser,7,182,3.554285232,5,4
dressers,8,6,2.136932182,7,2
dresses,7,497,3.989063485,5,4
dressier,8,1,1.592864138,7,2
dressing,8,804,4.197630023,5,4
dressings,9,24,2.689774151,6,3
dressmaker,10,28,2.75423214,6,3
dressmakers,11,3,1.893894133,7,2
dressmaking,11,4,1.990804146,7,2
dressy,6,32,2.810348082,6,3
drest,5,1,1.592864138,7,2
drew,4,1277,4.398364996,5,4
drey,4,35,2.848136643,6,3
drib,4,1,1.592864138,7,2
dribble,7,68,3.130683233,6,3
dribbled,8,7,2.194924129,7,2
dribbler,8,2,1.768955397,7,2
dribblers,9,1,1.592864138,7,2
dribbles,8,18,2.570587743,6,3
dribbling,9,31,2.79698412,6,3
dribs,5,3,1.893894133,7,2
dried,5,258,3.705133906,5,4
drier,5,22,2.653561978,6,3
driers,6,1,1.592864138,7,2
dries,5,48,2.982030222,6,3
driest,6,5,2.069985393,7,2
drift,5,327,3.807707986,5,4
drifted,7,92,3.260317091,6,3
drifter,7,54,3.032196832,6,3
drifters,8,20,2.614053437,6,3
drifting,8,162,3.504021747,5,4
drifts,6,38,2.882898749,6,3
driftwood,9,43,2.935286819,6,3
drill,5,701,4.138171254,5,4
drilled,7,53,3.024227902,6,3
driller,7,2,1.768955397,7,2
drillers,8,1,1.592864138,7,2
drilling,8,117,3.363716149,6,3
drillings,9,1,1.592864138,7,2
drillmaster,11,2,1.768955397,7,2
drills,6,71,3.149166639,6,3
drink,5,12617,5.392824665,4,5
drinkable,9,4,1.990804146,7,2
drinker,7,95,3.274105375,6,3
drinkers,8,40,2.904617999,6,3
drinking,8,2685,4.72094015,4,5
drinks,6,1744,4.533629573,4,5
drinky,6,3,1.893894133,7,2
drip,4,261,3.710135433,5,4
dripped,7,15,2.495954125,7,2
dripper,7,2,1.768955397,7,2
drippers,8,1,1.592864138,7,2
dripping,8,172,3.529880245,5,4
drippings,9,6,2.136932182,7,2
drippy,6,10,2.333226827,7,2
drips,5,39,2.893894133,6,3
drivable,8,1,1.592864138,7,2
drive,5,7810,5.18454078,4,5
drivel,6,36,2.860035866,6,3
driveling,9,9,2.291834142,7,2
driven,6,524,4.011993446,5,4
driver,6,2416,4.675110793,4,5
drivers,7,340,3.824588521,5,4
drives,6,728,4.15456167,5,4
driveway,8,343,3.828392585,5,4
driveways,9,9,2.291834142,7,2
driving,7,3780,4.86944082,4,5
drizzle,7,22,2.653561978,6,3
drizzled,8,6,2.136932182,7,2
drizzles,8,2,1.768955397,7,2
drizzling,9,6,2.136932182,7,2
drizzly,7,5,2.069985393,7,2
drogue,6,7,2.194924129,7,2
drogues,7,5,2.069985393,7,2
droit,5,3,1.893894133,7,2
droll,5,25,2.70680749,6,3
drolleries,10,1,1.592864138,7,2
drollery,8,3,1.893894133,7,2
drollest,8,1,1.592864138,7,2
drolling,8,1,1.592864138,7,2
drome,5,1,1.592864138,7,2
dromedary,9,4,1.990804146,7,2
drona,5,6,2.136932182,7,2
drone,5,144,3.453202144,6,3
drones,6,72,3.155157002,6,3
drongo,6,1,1.592864138,7,2
droning,7,18,2.570587743,6,3
